hedge_fund,date,市值,加碼,減碼,XIRR
Elm Ridge Management,2015-08-14,281525576.08,27039998.11,12418937.37,-0.6545148219040492
Elm Ridge Management,2015-11-16,318937468.85,19843382.270000003,986833.44,-0.5819786964938859
Elm Ridge Management,2016-02-16,241510725.43,12659283.8,22440079.74,-0.5859967015169067
Elm Ridge Management,2016-05-16,565375308.9300001,10257304.35,27558117.130000003,-0.3255887639078078
Elm Ridge Management,2016-08-15,561778554.3399999,0.0,90965816.71000001,-0.2590063631451054
Elm Ridge Management,2016-11-14,624455428.4200002,4282050.6,37878293.36,-0.202733496033675
Elm Ridge Management,2017-02-14,746667962.12,2305095.55,20250531.54,-0.14140846201315918
Elm Ridge Management,2017-05-15,546120750.18,45256932.949999996,19121161.41,-0.21064877102761848
Elm Ridge Management,2017-08-14,406188344.24,3457591.8400000003,23718476.370000005,-0.24664058030802685
Elm Ridge Management,2017-11-14,357345980.98,5950691.73,34994179.37,-0.24306485908750172
Elm Ridge Management,2018-02-14,396337403.71999997,55550045.6,15558577.0,-0.23300834461541686
Elm Ridge Management,2018-05-15,532644919.06,57135429.75,9105863.120000001,-0.18895324031018745
Elm Ridge Management,2018-08-14,444803697.87,5839231.460000001,10755535.05,-0.20955778383992307
Elm Ridge Management,2018-11-14,353849042.14,5942387.19,7381130.87,-0.23618319834862703
Elm Ridge Management,2019-02-14,270775889.48999995,4363099.53,2853773.73,-0.26648179873424144
Elm Ridge Management,2019-05-15,212514184.45,524643.24,69664735.65,-0.2502266043428644
Elm Ridge Management,2019-08-14,145857220.57999998,3409274.82,2794260.6799999997,-0.2804035362950657
Elm Ridge Management,2019-11-14,178171863.78,25359243.31,10968810.659999998,-0.26191994330880625
Elm Ridge Management,2020-02-14,184053164.67000002,2919128.7300000004,8099780.750000001,-0.24785284619439327
Elm Ridge Management,2020-05-15,40037618.35000001,2530107.91,13375365.96,-0.3482210365091325
Elm Ridge Management,2020-08-14,28633182.720000003,884974.8500000001,5977363.46,-0.35149831979478896
Elm Ridge Management,2020-11-16,32383868.849999998,2730652.64,2551681.4,-0.341355878320191
Elm Ridge Management,2021-02-16,36457918.41,3440098.9499999997,5713725.91,-0.3271714207992246
Elm Ridge Management,2021-05-17,48756528.169999994,1419319.1099999999,3144090.68,-0.3042162401834933
Elm Ridge Management,2021-08-16,49985152.64,2640764.2399999998,4361960.39,-0.2956029486225925
Elm Ridge Management,2021-11-15,61094597.70999999,6057729.61,4532420.43,-0.2800590483659263
Elm Ridge Management,2022-02-14,68372949.91000001,1479318.56,6568214.77,-0.2627984059853723
Elm Ridge Management,2022-05-16,74158005.93,9432181.56,10385981.86,-0.25206460680751513
Elm Ridge Management,2022-08-15,84715891.55,12558593.14,4254507.92,-0.24555384857247822
Elm Ridge Management,2022-11-14,87767536.21000001,6127406.87,6040522.73,-0.23815773860266296
Elm Ridge Management,2023-02-14,89090694.21000001,8574679.65,5490716.670000001,-0.23476928447450632
Elm Ridge Management,2023-05-15,70457836.65,3966578.24,3034496.4699999997,-0.24756805147737873
Elm Ridge Management,2023-08-14,70323189.19000001,1744872.4000000001,9962569.23,-0.2350834829837833
Elm Ridge Management,2023-11-14,65632261.339999996,1434144.5,5567837.16,-0.2313778562958017
Elm Ridge Management,2024-01-09,68290569.69999999,0.0,0.0,-0.22666929008313055
Point72 Asset Management,2014-08-14,10676445577.579998,0.0,0.0,0.0
Point72 Asset Management,2014-11-14,8861742733.28,2248330704.63,3630391143.9100003,-0.1513590801508628
Point72 Asset Management,2015-02-17,8962931900.370003,2383807294.96,3299819365.14,0.1174609263877421
Point72 Asset Management,2015-05-15,35243633431.979996,2259406270.39,3453990403.1,5.049974464684564
Point72 Asset Management,2015-08-14,16026704009.920004,2668719388.4099994,33171109274.79999,4.159166328568066
Point72 Asset Management,2015-11-16,8680145113.52,2405610095.2200003,2256674714.38,3.115245909941171
Point72 Asset Management,2016-02-16,7239113017.799999,1955155343.1799998,2532958782.39,2.894776365769919
Point72 Asset Management,2016-05-16,9503506265.709997,2575410303.66,2459773727.22,2.8692641050350445
Point72 Asset Management,2016-08-15,10266195331.599998,2281214571.49,2452827812.38,2.797837792625455
Point72 Asset Management,2016-11-14,11050507221.859999,2913763358.0699997,2636347751.8300004,2.7334281502747357
Point72 Asset Management,2017-02-14,9275112871.000002,2222744968.0999994,5456502212.239999,2.6948969094651285
Point72 Asset Management,2017-05-15,11955707396.700005,4445797996.44,2386889795.17,2.6663142771211206
Point72 Asset Management,2017-08-14,10782440332.829994,3069611861.8999987,4109694259.86,2.6320424672836475
Point72 Asset Management,2017-11-14,12848704188.36,3587077254.6899977,3157602610.1199994,2.618585134566448
Point72 Asset Management,2018-02-14,14196253409.040005,3603746266.9700003,4040162733.1099987,2.6062651255559044
Point72 Asset Management,2018-05-15,16258592480.56,5532255099.73,4506063089.41,2.593941081680499
Point72 Asset Management,2018-08-14,17957504067.099995,7090000432.259999,5311537019.78,2.580662679993793
Point72 Asset Management,2018-11-14,13944243462.389992,3239376491.8000007,6229050367.78,2.5682368397041104
Point72 Asset Management,2019-02-14,16005472342.130007,5274442987.02,4183000285.650003,2.563213345658229
Point72 Asset Management,2019-05-15,14788358528.349997,4290895586.0400004,4888465140.799996,2.557603450597675
Point72 Asset Management,2019-08-14,12806464500.250002,3426833677.449999,5061774472.240005,2.5538947053193697
Point72 Asset Management,2019-11-14,13074389555.130014,4504495686.460002,4418649707.160002,2.5517446186873083
Point72 Asset Management,2020-02-14,14651870037.71001,4470706211.2699995,4194736935.199997,2.5505217725172704
Point72 Asset Management,2020-05-15,10855441842.659998,2245257768.9500003,3369143816.0300007,2.548514842581684
Point72 Asset Management,2020-08-14,12534371235.800007,3474542510.430001,4594852440.450002,2.548292146067183
Point72 Asset Management,2020-11-16,16064186235.720007,3470994672.6099987,3440725117.6699996,2.5481179569857715
Point72 Asset Management,2021-02-16,16833245590.259998,3805826727.7400002,5909170722.920002,2.5478171662863276
Point72 Asset Management,2021-05-17,16261488493.32,4408768917.809999,4241134602.3,2.547336641413701
Point72 Asset Management,2021-08-16,15685634048.559996,3484490960.329999,3673669152.4399986,2.547010432146767
Point72 Asset Management,2021-11-15,18718845028.37001,4527248281.440001,3549530689.02,2.5468708171461696
Point72 Asset Management,2022-02-14,17417447599.61001,4493526549.949998,4438807997.459999,2.546646197003605
Point72 Asset Management,2022-05-16,16948175817.889997,5108308527.360002,3669445595.830002,2.5464809069230983
Point72 Asset Management,2022-08-15,21468621387.50002,6756837300.000004,4088929281.419996,2.546416989954887
Point72 Asset Management,2022-11-14,22525456525.550014,6009879952.299997,4964798403.279999,2.546333386666695
Point72 Asset Management,2023-02-14,24642433290.77,7470326581.600002,6195064694.16,2.5462751316669725
Point72 Asset Management,2023-05-15,24794960694.08997,5559644633.8899975,7619691278.6,2.546237016132801
Point72 Asset Management,2023-08-14,25093546215.779976,7168503854.620004,8560268728.609998,2.5462063743837517
Point72 Asset Management,2023-11-14,25905659480.089996,8580972661.679998,6855449853.15,2.546175695610767
Point72 Asset Management,2024-01-09,28828491758.95999,0.0,0.0,2.5461692716337923
Altarock Partners,2015-02-17,76482207.94,0.0,0.0,0.0
Altarock Partners,2015-05-15,129622071.89999999,45916100.18,0.0,0.4603033958622537
Altarock Partners,2015-08-14,194533641.11,60058944.82,0.0,0.26534872721275005
Altarock Partners,2015-11-16,253500059.81,69448570.71,243493.00000000003,0.019268050735324505
Altarock Partners,2016-02-16,243237867.82999998,23895857.6,0.0,-0.19802155080400086
Altarock Partners,2016-05-16,318777203.59000003,27249217.72,0.0,0.070411400642918
Altarock Partners,2016-08-15,409255622.99,0.0,88423935.03,0.6153721753358785
Altarock Partners,2016-11-14,481282363.17,0.0,2726757.48,0.6663660500374436
Altarock Partners,2017-02-14,524049809.91,50516462.440000005,34430133.0,0.5990409591061658
Altarock Partners,2017-05-15,480458875.02,469450.0,45341041.28,0.5112953408616423
Altarock Partners,2017-08-14,563187641.5999999,19976922.439999998,0.0,0.5235868688079687
Altarock Partners,2017-11-14,513118856.27,19496796.39,60739113.2,0.45413291902547626
Altarock Partners,2018-02-14,591486115.87,72769951.8,37595107.26,0.44775675527601677
Altarock Partners,2018-05-15,849316270.87,41233757.629999995,16666950.0,0.5634456455839467
Altarock Partners,2018-08-14,942851282.41,31842846.28,0.0,0.543918148029836
Altarock Partners,2018-11-14,1005653879.1800001,58251858.0,7000833.0,0.5006271634978784
Altarock Partners,2019-02-14,951728705.23,104225489.28,2140257.5,0.3873830350014112
Altarock Partners,2019-05-15,1030916082.22,0.0,0.0,0.3870411720172282
Altarock Partners,2019-08-14,1146956214.71,35449611.76,19906367.67,0.3915333141071666
Altarock Partners,2019-11-14,1220059990.34,61053246.76,124017953.96000001,0.40224991073781385
Altarock Partners,2020-02-14,1417605251.26,0.0,0.0,0.4239389809645931
Altarock Partners,2020-05-15,1349108839.1000001,257078305.12,9661400.0,0.3185004786511397
Altarock Partners,2020-08-14,1623626849.28,139390561.64999998,212097523.29999998,0.37385311536633
Altarock Partners,2020-11-16,1741308434.63,19196945.86,63917095.97,0.3780670195019012
Altarock Partners,2021-02-16,1726833296.31,0.0,432210345.28999996,0.4168791355866492
Altarock Partners,2021-05-17,2120591794.9699998,243490603.89999998,43375179.38,0.4214429426296464
Altarock Partners,2021-08-16,2887108021.95,336542363.27,0.0,0.4446785895853956
Altarock Partners,2021-11-15,3039987053.9500003,348111886.22,154144146.16,0.4170613063640073
Altarock Partners,2022-02-14,2440536330.78,140444227.34,308536054.19,0.35345506268193505
Altarock Partners,2022-05-16,1933701334.5299997,277145322.67999995,415737612.23,0.29668239947205605
Altarock Partners,2022-08-15,2613319678.2799997,472685613.20000005,28245114.0,0.30731681461454424
Altarock Partners,2022-11-14,2264625507.4399996,137221845.48,93094033.76,0.250333582359667
Altarock Partners,2023-02-14,2619872602.51,234090225.23999998,153172795.44,0.26445281806668486
Altarock Partners,2023-05-15,2807949177.5,46493428.150000006,94297445.0,0.271197687835538
Altarock Partners,2023-08-14,2998490035.92,0.0,146493766.14000002,0.283112512993955
Altarock Partners,2023-11-14,3241875428.02,69826219.41,149091389.61,0.291106345493905
Altarock Partners,2024-01-09,3232573240.04,0.0,0.0,0.2829628059349377
Stilwell Value,2015-05-15,74143020.09,0.0,0.0,0.0
Stilwell Value,2015-08-14,75389777.58000001,267000.0,1014297.15,0.11232145991263842
Stilwell Value,2015-11-16,77951159.85000001,0.0,320651.14,0.134602967313527
Stilwell Value,2016-02-16,69793633.67,65950.0,488868.60000000003,-0.05090670205396501
Stilwell Value,2016-05-16,72824377.54999998,593655.88,0.0,-0.005716805075420599
Stilwell Value,2016-08-15,82359121.32,94631.12,1850900.4600000002,0.11646820998650169
Stilwell Value,2016-11-14,89082787.17999999,3594075.69,5166917.08,0.16754717703555663
Stilwell Value,2017-02-14,63787894.35000001,3352678.3000000003,9706458.6,0.0017643209853913351
Stilwell Value,2017-05-15,62413304.620000005,0.0,2496061.45,0.009363321900234497
Stilwell Value,2017-08-14,55648495.129999995,731148.5,3193351.7,-0.018907418058797275
Stilwell Value,2017-11-14,52575701.21,1242128.25,3152293.9499999997,-0.02426583769588746
Stilwell Value,2018-02-14,54254983.78,1448170.0999999999,3925878.06,0.00020383818836749423
Stilwell Value,2018-05-15,57961915.379999995,0.0,498115.49,0.020668155359977344
Stilwell Value,2018-08-14,65437850.239999995,0.0,792948.8,0.05466373212393754
Stilwell Value,2018-11-14,64907363.16000001,0.0,494968.18000000005,0.05115414484292166
Stilwell Value,2019-02-14,84394947.77000001,11259229.500000002,2469204.5,0.08480215327034336
Stilwell Value,2019-05-15,75733550.72999999,0.0,377640.0,0.053373094006813095
Stilwell Value,2019-08-14,90948138.52,0.0,467082.0,0.09552429302664305
Stilwell Value,2019-11-14,87860602.64999999,210000.0,12129875.55,0.11174374075004237
Stilwell Value,2020-02-14,81026516.34,0.0,1689631.83,0.09479219749536467
Stilwell Value,2020-05-15,51144939.81,589231.94,845996.6,0.014484216570906266
Stilwell Value,2020-08-14,61509479.86000001,2742410.53,2211578.2800000003,0.040897341166907346
Stilwell Value,2020-11-16,67260837.43,2424793.9,1826617.0,0.051716020394587725
Stilwell Value,2021-02-16,81040764.94999999,2667556.3,242937.90000000002,0.07381293446773184
Stilwell Value,2021-05-17,100448143.98,622199.22,5802642.12,0.11343572559402113
Stilwell Value,2021-08-16,83284523.6,2059932.93,610885.1,0.07939984236698296
Stilwell Value,2021-11-15,107724382.77000001,3441934.05,2006086.5399999998,0.11180817781271868
Stilwell Value,2022-02-14,100320041.53999999,191995.44,6157197.5,0.10605672251572053
Stilwell Value,2022-05-16,90762255.98,207518.85,3907550.94,0.09494203197101081
Stilwell Value,2022-08-15,91496420.5,1987193.0,2143294.72,0.09339509178889102
Stilwell Value,2022-11-14,87324011.24000001,682752.75,2282295.0,0.08750219114321531
Stilwell Value,2023-02-14,69293917.19,759728.64,22857269.3,0.09020091505106026
Stilwell Value,2023-05-15,59629218.43,5558606.220000001,3094165.8,0.07333446405215606
Stilwell Value,2023-08-14,59205228.99999999,11828999.44,24434617.96,0.08675989774322548
Stilwell Value,2023-11-14,56146440.18000001,3747675.04,178864.0,0.07771922403173555
Stilwell Value,2024-01-09,41373718.06,0.0,0.0,0.058325928545111205
Scion Asset Management,2016-02-16,51338821.9,0.0,0.0,0.0
Scion Asset Management,2016-05-16,35745691.5,1950500.0,3733194.96,-0.7193948474115935
Scion Asset Management,2016-08-15,36024659.5,1349000.0,0.0,-0.5064879433814726
Scion Asset Management,2016-11-14,11223700.0,0.0,0.0,-0.8726262006852826
Scion Asset Management,2019-02-14,78025667.84,0.0,0.0,0.15337024408855696
Scion Asset Management,2019-05-15,63765806.81999999,2579171.18,8533051.48,0.10195696357025281
Scion Asset Management,2019-08-14,68212362.02,12079172.04,1350600.0,0.06557582812084292
Scion Asset Management,2019-11-14,30757540.0,199841.46,64879.99999999999,-0.16605957395578308
Scion Asset Management,2020-02-14,38925000.980000004,0.0,6903989.02,-0.05291570526650856
Scion Asset Management,2020-05-15,62174750.0,7630500.0,0.0,0.025002796044383553
Scion Asset Management,2020-08-14,75292607.3,0.0,23389500.0,0.1430220937364321
Scion Asset Management,2020-11-16,133812116.96000001,12218627.540000001,7787364.0,0.25150497308364267
Scion Asset Management,2021-02-16,130396945.28,4140500.0,25221750.0,0.2670584779669601
Scion Asset Management,2021-05-17,100596575.88,5575425.63,21149000.0,0.23453977323475633
Scion Asset Management,2021-08-16,77189069.2,13097369.2,0.0,0.16602874339369894
Scion Asset Management,2021-11-15,46417341.56,0.0,23157658.44,0.146606923879219
Scion Asset Management,2022-02-14,57995347.980000004,1395751.74,2010418.2,0.1649334485876872
Scion Asset Management,2022-05-16,120817482.0,0.0,0.0,0.2430685516005841
Scion Asset Management,2022-08-15,3414261.5999999996,0.0,0.0,0.04506017700681793
Scion Asset Management,2022-11-14,44791712.04,12886037.1,0.0,0.11133084961206413
Scion Asset Management,2023-02-14,52471455.41,0.0,18976855.299999997,0.15199377610519063
Scion Asset Management,2023-05-15,82440505.06,10695000.0,6398892.2,0.1812126480779923
Scion Asset Management,2023-08-14,85440287.64,4268522.9,11314100.0,0.18799364351531658
Scion Asset Management,2023-11-14,38877712.76,11452731.26,2021532.63,0.11598006105347758
Scion Asset Management,2024-01-09,42393016.17,0.0,0.0,0.12028164904602347
Appaloosa,2016-05-16,3213959905.65,0.0,0.0,0.0
Appaloosa,2016-08-15,2460427877.51,84046063.56,430894538.59000003,-0.418789852109007
Appaloosa,2016-11-14,2061934903.3,50078100.0,661409453.62,-0.12387255546930101
Appaloosa,2017-02-14,2934071300.21,353268705.63,232350632.53,0.27394658426839
Appaloosa,2017-05-15,3441728203.02,504911728.1,318507891.76,0.3257470459893738
Appaloosa,2017-08-14,4241610621.0299997,514849982.6,485948145.71,0.4674844342545599
Appaloosa,2017-11-14,4883044379.200001,740741413.66,554472628.4499999,0.4724975329517564
Appaloosa,2018-02-14,6938184777.66,2332355556.09,646062478.6,0.45166053014359386
Appaloosa,2018-05-15,7831831573.159999,1146833541.49,1375182426.3000002,0.506275457150211
Appaloosa,2018-08-14,7180572144.009999,497986384.55999994,994506506.51,0.41050950694997157
Appaloosa,2018-11-14,5014357010.0,973837945.68,1293450697.8799999,0.18308208120021763
Appaloosa,2019-02-14,2142755727.98,102066384.87,2357356906.36,0.10473976665851897
Appaloosa,2019-05-15,2622616987.54,554085730.36,45667201.04,0.09711698089558943
Appaloosa,2019-08-14,1471943158.29,30333650.0,1072625472.51,0.08216151975782726
Appaloosa,2019-11-14,2224545107.74,481618558.32,36180203.879999995,0.1051385498360813
Appaloosa,2020-02-14,3213378636.7,470007405.4,90627821.16000001,0.14466474512833444
Appaloosa,2020-05-15,2358785224.91,74694603.4,236491094.0,0.09021873256948361
Appaloosa,2020-08-14,4788225662.55,1124402214.4099998,180016777.96,0.1763988543987836
Appaloosa,2020-11-16,5003047560.72,1022929809.08,1049933367.19,0.1781775811865727
Appaloosa,2021-02-16,5539566662.56,248435633.4,1095167412.76,0.22517830396144944
Appaloosa,2021-05-17,6128295392.74,63121614.0,1015866421.24,0.2649085711521273
Appaloosa,2021-08-16,4161035853.87,45926590.83,1802635602.8899996,0.2488313306012463
Appaloosa,2021-11-15,3736599579.7200003,267812466.26,350895348.14,0.2330919903258226
Appaloosa,2022-02-14,2747244098.31,159412933.42000002,304968546.42,0.20404933206352166
Appaloosa,2022-05-16,1606290129.06,63140210.0,820687428.88,0.1892073303950447
Appaloosa,2022-08-15,1542555403.2,274865646.13000005,531588171.56,0.1926453780788987
Appaloosa,2022-11-14,1316664191.0,180972500.0,76736014.0,0.18174244200661457
Appaloosa,2023-02-14,1351513592.03,42069850.0,84928504.32,0.18230694687043317
Appaloosa,2023-05-15,1804088549.05,290692850.0,35930419.269999996,0.18584746367019045
Appaloosa,2023-08-14,5281612785.45,1725825700.0,212133093.5,0.22485803416298825
Appaloosa,2023-11-14,5401631374.63,533033000.0,314577200.0,0.21831983617702455
Appaloosa,2024-01-09,5747922125.85,0.0,0.0,0.22136090139399656
Horizon Kinetics Asset Management,2019-05-15,3998912747.0799994,0.0,0.0,0.0
Horizon Kinetics Asset Management,2019-08-14,3552913387.36,14089105.810000002,111451992.79,-0.30641468940416444
Horizon Kinetics Asset Management,2019-11-14,3129968907.4,47474179.33,231382027.68,-0.2749107661535274
Horizon Kinetics Asset Management,2020-02-14,3481005207.2799997,12284122.170000002,191106710.54999995,-0.01977055849391299
Horizon Kinetics Asset Management,2020-05-15,2310565821.46,74373064.82,72905646.86999999,-0.3254555508647428
Horizon Kinetics Asset Management,2020-08-14,2731131754.21,119041001.82000001,207900226.86,-0.1575425591835634
Horizon Kinetics Asset Management,2020-11-16,2629251252.57,33711413.440000005,140757539.47,-0.1334178040257595
Horizon Kinetics Asset Management,2021-02-16,3105490137.57,19474896.229999997,148909528.9,-0.017186268507826615
Horizon Kinetics Asset Management,2021-05-17,4044714878.1200004,58576411.46,127317980.81,0.11720126447280838
Horizon Kinetics Asset Management,2021-08-16,3998593118.410001,294703105.79999995,35684887.24,0.07082741822297803
Horizon Kinetics Asset Management,2021-11-15,3833612147.229999,46628834.17000001,31115066.55,0.045061096883909545
Horizon Kinetics Asset Management,2022-02-14,3487482870.2000003,92447751.92,59910507.779999994,0.003517659135110378
Horizon Kinetics Asset Management,2022-05-16,3940075150.06,209172878.63000005,32351693.85000001,0.028509286434462967
Horizon Kinetics Asset Management,2022-08-15,4438800088.45,115252253.63999999,74159905.89,0.06233101100798272
Horizon Kinetics Asset Management,2022-11-14,5829578169.34,44399338.489999995,139541804.38,0.15064198719359284
Horizon Kinetics Asset Management,2023-02-14,4781423120.339999,47334451.56,150215062.47,0.08726255807107826
Horizon Kinetics Asset Management,2023-05-15,3888060461.750001,30908551.509999998,116179287.91,0.03362284512079262
Horizon Kinetics Asset Management,2023-08-14,4548876147.16,9641801.660000002,147897373.4,0.07647238960670899
Horizon Kinetics Asset Management,2023-11-14,3974119097.67,4143397.8499999996,138307150.70999998,0.049736776442764134
Horizon Kinetics Asset Management,2024-01-09,3816379736.91,0.0,0.0,0.039964945784462975
