hedge_fund,date,市值,加碼,減碼,XIRR
Donald Smith,2016-05-16,2926439705.1800003,37596804.45,215693643.51000002,-0.14595754759945054
Donald Smith,2016-08-15,2854638706.6700015,84706008.52000003,225739351.85000002,-0.12495985317092569
Donald Smith,2016-11-14,3044402901.94,92068770.75,64107619.390000015,-0.09831913787523923
Donald Smith,2017-02-14,3681186365.6899996,256419250.45999998,215348712.71999997,-0.03777985231724999
Donald Smith,2017-05-15,3300918885.87,50800427.21,267173469.98000005,-0.04807263912542119
Donald Smith,2017-08-14,3632047328.9700007,416173163.21999997,43784845.8,-0.04814620118642149
Donald Smith,2017-11-14,3684216074.4,94607317.48,251384701.57000002,-0.03032593912797027
Donald Smith,2018-02-14,3670414069.3300004,323506378.99,367360988.08,-0.026559778123332566
Donald Smith,2018-05-15,3885082223.0000005,154437802.54,344832254.34999996,-0.0015476267214698382
Donald Smith,2018-08-14,3414666294.3100004,179240436.0,299224744.21999997,-0.020699502945940498
Donald Smith,2018-11-14,2948450327.9300003,74806423.12000002,96797236.5,-0.045026389513522946
Donald Smith,2019-02-14,2774341281.2199993,118889564.59,86072652.28999999,-0.05526480767045707
Donald Smith,2019-05-15,2216807516.56,6109254.630000001,419641642.27000004,-0.061556198114419224
Donald Smith,2019-08-14,2009866752.2899992,46191059.83000001,207042359.13,-0.06222611577608587
Donald Smith,2019-11-14,2028434010.3100002,185253865.02999997,154167831.13,-0.06106912860416616
Donald Smith,2020-02-14,2033860971.41,28853213.09,171525732.20000005,-0.051013553623426244
Donald Smith,2020-05-15,1381487828.49,73030822.75,77523199.79999998,-0.08809165939357379
Donald Smith,2020-08-14,1675191185.89,41022569.96,253145597.66,-0.05581014831363331
Donald Smith,2020-11-16,1650407824.2099998,83611732.42,260226635.26,-0.046611120712316385
Donald Smith,2021-02-16,1877961430.6800003,39885860.99999999,144340221.89,-0.02997721542078983
Donald Smith,2021-05-17,1947064614.19,26570619.38,261277758.56,-0.01660840456778475
Donald Smith,2021-08-16,1805587131.2599998,72846940.38000001,48786015.42999999,-0.02297879374591389
Donald Smith,2021-11-15,2068251802.9299996,93589342.59,47712086.91,-0.01400465591528121
Donald Smith,2022-02-14,2178810274.0299997,107207744.64,91147449.05000001,-0.010239842248098053
Donald Smith,2022-05-16,1993744286.85,119046380.43,315512819.25,-0.009632821819662121
Donald Smith,2022-08-15,2143523977.8799999,146050129.27,151804913.12,-0.00413424929921219
Donald Smith,2022-11-14,2257525042.2999997,39915611.690000005,46140362.13,-0.0001699942581200241
Donald Smith,2023-02-14,2436625876.7200007,123037750.09,192366732.84000003,0.007338191871591501
Donald Smith,2023-05-15,2304655497.98,96346652.97999999,130065678.55999999,0.004355144038125669
Donald Smith,2023-08-14,2543014520.8,68023042.00000001,96360488.11,0.011735652985103326
Donald Smith,2023-11-14,2463849775.2000003,78735507.64000002,116332319.90000002,0.01043007744720906
Citadel Advisors,2014-02-14,39165771050.01999,0.0,0.0,0.1
Citadel Advisors,2014-05-15,51429025135.64003,24620938707.230003,11185032912.110006,-0.11598495882938495
Citadel Advisors,2014-08-14,132854035712.8,22652113804.600006,16648241575.730003,6.279220971785108
Citadel Advisors,2014-11-14,741809527875.2688,11397794161.910007,26267827479.890003,42.001510514676475
Citadel Advisors,2015-02-17,1266564092401.2275,486447189562.1199,13540513503.519981,16.02926795993804
Citadel Advisors,2015-05-15,1050611443472.271,33393507140.42997,27529247147.310017,4.045393264887495
Citadel Advisors,2015-08-14,1492782936131.5903,808614147045.3997,37007113705.830025,0.7041780535018061
Citadel Advisors,2015-11-16,80572125759.15001,35885951661.869995,13334784566.120003,
Citadel Advisors,2016-02-16,414442059704.0906,8482872977.719994,14589140286.579994,
Citadel Advisors,2016-05-16,489181745730.7805,210986696692.0398,18176970749.670002,
Citadel Advisors,2016-08-15,33488041164.65004,12423842341.13999,9793594056.259993,
Citadel Advisors,2016-11-14,120934775630.42003,18407060946.260014,13296197848.219994,
Citadel Advisors,2017-02-14,29985490429.10996,10189211319.570007,21464914927.32001,
Citadel Advisors,2017-05-15,695406906908.39,16844863354.140001,10884602906.79,-0.34755319345970553
Citadel Advisors,2017-08-14,40410354190.199936,15334514431.590004,12737414148.089989,-0.8572925392873031
Citadel Advisors,2017-11-14,374973350272.6408,15870996467.58001,13436012323.099995,-0.4578557601243899
Citadel Advisors,2018-02-14,654547060515.359,460884112516.16925,15250554943.980024,-0.5459353819196724
Citadel Advisors,2018-05-15,52878657648.64005,17830591048.659992,21168123790.320015,
Citadel Advisors,2018-08-14,60793832146.62998,22691558885.429974,15942888811.550028,
Citadel Advisors,2018-11-14,56246128964.83005,18270120872.11001,18274489244.620007,
Citadel Advisors,2019-02-14,55767137471.01998,21167089471.900005,21309738728.23,
Citadel Advisors,2019-05-15,55577778452.859955,18644985426.439976,20969394635.03999,
Citadel Advisors,2019-08-14,56695090170.27009,17649642854.25,16303003006.16001,
Citadel Advisors,2019-11-14,61640155712.67015,19750723541.42001,19092514662.189987,-0.7082277896388766
Citadel Advisors,2020-02-14,67212424937.74999,22740463133.720005,20951397654.909966,
Citadel Advisors,2020-05-15,48713552348.60009,18046333448.28998,20772812893.639988,-0.6584770371870808
Citadel Advisors,2020-08-14,51056910992.98001,17559286071.690006,24990953407.43999,
Citadel Advisors,2020-11-16,57391971479.55991,19368047701.900024,19646721031.25999,
Citadel Advisors,2021-02-16,68177995912.569984,24058121609.070023,24957030455.16001,
Citadel Advisors,2021-05-17,65920075233.91997,20365463165.190018,24967789385.300003,-0.4974645924294793
Citadel Advisors,2021-08-16,68408317082.76005,22427872076.13,23773580359.04003,
Citadel Advisors,2021-11-15,70408709028.71999,22874367724.640003,23190320511.000027,
Citadel Advisors,2022-02-14,63478955353.07994,21075834138.449997,21085927056.649994,
Citadel Advisors,2022-05-16,55014894701.86002,19911430589.289986,19410912670.420002,
Citadel Advisors,2022-08-15,63246601174.06019,25335405768.28003,19691657165.370007,
Citadel Advisors,2022-11-14,69212561340.95,27186285827.010017,17375960526.99998,
Citadel Advisors,2023-02-14,77494160686.59972,29358979313.340015,24964007848.730022,
Citadel Advisors,2023-05-15,75283771882.69005,31069362537.709988,28603188021.22999,-0.39547658625951165
Citadel Advisors,2023-08-14,74423190144.21991,24936122440.469994,30171126078.789963,-0.37562335734472774
Citadel Advisors,2023-11-14,74837913239.63017,29119182306.559994,24124286497.190006,
Chou Associates Management,2014-02-14,150617315.42000002,0.0,0.0,0.1
Chou Associates Management,2014-05-15,126943560.72,0.0,1714900.0,-0.47222141567419723
Chou Associates Management,2014-08-14,204473116.69,0.0,0.0,0.889246855453318
Chou Associates Management,2014-11-14,219850142.80000004,0.0,4284947.61,0.724333772770273
Chou Associates Management,2015-02-17,142966423.14,0.0,684418.59,-0.0064689227223697805
Chou Associates Management,2015-05-15,118216049.49,0.0,0.0,-0.1426982290894689
Chou Associates Management,2015-08-14,103129346.71000001,0.0,0.0,-0.1959458023532979
Chou Associates Management,2015-11-16,87670681.68,2071228.22,0.0,-0.2523292526778223
Chou Associates Management,2016-02-16,68680333.16,1817634.3900000001,0.0,-0.3227384367715665
Chou Associates Management,2016-05-16,102852429.71000001,1097138.07,0.0,-0.15448671001931372
Chou Associates Management,2016-08-15,108428702.11000001,0.0,0.0,-0.12113715338475615
Chou Associates Management,2016-11-14,105838433.0,8568100.0,0.0,-0.14569135668982908
Chou Associates Management,2017-02-14,117473579.63,7995306.6,0.0,-0.12243973372434849
Chou Associates Management,2017-05-15,117890422.91,5399820.0,0.0,-0.12591950642650235
Chou Associates Management,2017-08-14,132506781.04,9814000.0,0.0,-0.10379214613402273
Chou Associates Management,2017-11-14,160214032.85,0.0,16510432.85,-0.006997829496758315
Chou Associates Management,2018-02-14,92302089.25,0.0,70774378.21,-0.0018108405463357036
Chou Associates Management,2018-05-15,134077511.6,31875000.0,0.0,0.013498150241176598
Chou Associates Management,2018-08-14,158804868.1,0.0,305925.60000000003,0.04662739794540301
Chou Associates Management,2018-11-14,192851116.63,0.0,8544932.0,0.09176370175967688
Chou Associates Management,2019-02-14,164963807.26999998,0.0,2618811.14,0.061794822974892874
Chou Associates Management,2019-05-15,152001998.85999998,0.0,2053000.0,0.047827787004098905
Chou Associates Management,2019-08-14,126552363.3,0.0,10843200.0,0.030392436619611506
Chou Associates Management,2019-11-14,117940915.31,0.0,22912400.0,0.04410187692256639
Chou Associates Management,2020-02-14,104938109.19,0.0,11078600.0,0.041002518271731965
Chou Associates Management,2020-05-15,57618270.79000001,0.0,7355300.0,-0.0023246370910881887
Chou Associates Management,2020-08-14,67428653.15,0.0,1646100.0,0.010668608750326852
Chou Associates Management,2020-11-16,81374061.58999999,0.0,0.0,0.02467723951245259
Chou Associates Management,2021-02-16,129398571.24000001,0.0,2111546.86,0.06583568733247122
Chou Associates Management,2021-05-17,157711745.49,5169208.94,0.0,0.08000298842417182
Chou Associates Management,2021-08-16,116563067.88,0.0,17982621.82,0.06292178477881955
Chou Associates Management,2021-11-15,108844838.31,0.0,7229270.0,0.061394148554510426
Chou Associates Management,2022-02-14,80744156.05,0.0,29506340.0,0.06124809785161708
Chou Associates Management,2022-05-16,70061791.84,0.0,1185400.0,0.05424157888059182
Chou Associates Management,2022-08-15,83032325.25999999,0.0,5511500.0,0.06525711490315013
Chou Associates Management,2022-11-14,61236395.46,0.0,23778380.48,0.0656437756327606
Chou Associates Management,2023-02-14,27354994.709999997,1783827.6900000002,37622250.0,0.06619196192500831
Chou Associates Management,2023-05-15,21551379.53,1693840.0,0.0,0.06170221185190472
Chou Associates Management,2023-08-14,26726470.92,0.0,0.0,0.06442002045188859
Chou Associates Management,2023-11-14,23044287.59,0.0,0.0,0.06216739388269837
Peconic Partners,2014-02-14,778436388.5499998,0.0,0.0,0.1
Peconic Partners,2014-05-15,745360235.03,70076292.08,50606486.1,-0.24680827693194518
Peconic Partners,2014-08-14,561971448.45,31252413.0,163646007.27,-0.24712380575260853
Peconic Partners,2014-11-14,504924012.76000005,31895349.560000002,2246253.0,-0.32659221607871314
Peconic Partners,2015-02-17,406638775.37,42657382.0,103006220.21000001,-0.31085428495566314
Peconic Partners,2015-05-15,498151567.29999995,27405060.32,15703232.8,-0.17116286660412752
Peconic Partners,2015-08-14,478406181.6600001,51652811.7,26360506.64,-0.19488835514818426
Peconic Partners,2015-11-16,542589211.05,74200472.6,7769869.800000001,-0.17199865941607212
Peconic Partners,2016-02-16,300623959.45000005,7378538.12,95179097.85000001,-0.29259389078409737
Peconic Partners,2016-05-16,396085147.66999996,24307604.5,15569881.5,-0.19077847265518022
Peconic Partners,2016-08-15,509037319.76,51775780.14000001,1741180.95,-0.12780253567108169
Peconic Partners,2016-11-14,645251685.5500002,56777624.190000005,32995536.300000004,-0.04791734563109884
Peconic Partners,2017-02-14,658803020.63,93121910.93,110740009.80999999,-0.027748536203017368
Peconic Partners,2017-05-15,701289713.17,96152206.95,3927133.33,-0.04948126657951924
Peconic Partners,2017-08-14,559960709.55,72080886.5,118188098.21000001,-0.09130972879900334
Peconic Partners,2017-11-14,498908412.36,12843396.07,69411153.76,-0.08702623303481725
Peconic Partners,2018-02-14,396346875.16,28186842.259999998,22365255.310000002,-0.1353966114184477
Peconic Partners,2018-05-15,468867279.57,17653475.5,27702898.8,-0.08860207809108582
Peconic Partners,2018-08-14,487562697.28000003,23841994.620000005,3335123.83,-0.08478073455020721
Peconic Partners,2018-11-14,367628866.06,2637306.26,75898513.52,-0.10003535896595488
Peconic Partners,2019-02-14,434819951.38,46696320.27,10224608.940000001,-0.08328560260242553
Peconic Partners,2019-05-15,1668512184.5700002,855479917.2800001,36456610.150000006,0.04080494732352307
Peconic Partners,2019-08-14,517932939.78000003,0.0,927108103.64,-0.014755433588248068
Peconic Partners,2019-11-14,441736177.88,90817733.0,324083065.24,0.022179166135532658
Peconic Partners,2020-02-14,368884477.58000004,27035159.840000004,30540458.7,0.006684569859507833
Peconic Partners,2020-05-15,219186798.27,14802307.709999999,11871080.0,-0.030384135665624975
Peconic Partners,2020-08-14,411424743.97,67390870.48,24142845.05,0.005635858429067688
Peconic Partners,2020-11-16,642426786.9300001,44698471.34,7574763.000000001,0.042132466099622894
Peconic Partners,2021-02-16,830110363.03,69744795.39,35098398.97,0.06454739006050712
Peconic Partners,2021-05-17,999358395.52,86622715.88000001,58860116.580000006,0.08132719917991992
Peconic Partners,2021-08-16,1053314900.5500002,82029481.55,18711129.04,0.07785517809060113
Peconic Partners,2021-11-15,1217442482.13,107502715.16,26447182.53,0.08497143051562968
Peconic Partners,2022-02-14,1087882117.48,85521804.38,33615546.34,0.061612422627212705
Peconic Partners,2022-05-16,1120465222.42,46021705.58,8044700.0,0.05904108399626697
Peconic Partners,2022-08-15,1544285466.5700002,121606682.68,2293450.0,0.08852822769188223
Peconic Partners,2022-11-14,1604822234.7400002,181697512.04,746600.0,0.07442264953430965
Peconic Partners,2023-02-14,1688146728.79,42850301.52,51194358.1,0.08002912284345698
Peconic Partners,2023-05-15,1742849540.6499999,67328389.48,65816795.76,0.08175783938497153
Peconic Partners,2023-08-14,1955967939.1200001,45498406.4,122192112.0,0.10030467408460367
Peconic Partners,2023-11-14,1661841651.3200002,12894986.059999999,74433179.53999999,0.08091576233675088
RR Advisors,2014-02-14,461033810.0,0.0,0.0,0.1
RR Advisors,2014-05-15,530595130.0,88823200.0,83990550.0,0.7037155284371559
RR Advisors,2014-08-14,554572300.0,86879100.0,67642980.0,0.3253807752268341
RR Advisors,2014-11-14,476295880.0,115659710.0,32483620.0,-0.2519328848223505
RR Advisors,2015-02-17,469691760.0,33109680.0,75373060.0,-0.11240288243882472
RR Advisors,2015-05-15,475231330.0,48569830.0,172507550.0,0.11566998588277318
RR Advisors,2015-08-14,402331690.0,52752580.0,69700920.0,0.02356913471095612
RR Advisors,2015-11-16,377292220.0,57519460.0,61937920.0,-0.004151544679785318
RR Advisors,2016-02-16,295339200.0,61264890.0,39183740.0,-0.12529432669241897
RR Advisors,2016-05-16,453068630.0,18547500.0,70961940.0,0.09455772658174057
RR Advisors,2016-08-15,577001480.0,37452440.0,70332450.0,0.20020705667143818
RR Advisors,2016-11-14,648570370.0,58360290.0,117672400.0,0.25915489220895443
RR Advisors,2017-02-14,560636340.0,62425910.0,67347660.0,0.19774779176265597
RR Advisors,2017-05-15,516060710.0,81428870.0,63558550.0,0.1534970096154539
RR Advisors,2017-08-14,493866600.0,32352630.0,48009840.0,0.14117293603928188
RR Advisors,2017-11-14,460391890.0,54858530.0,17050670.0,0.09874900327674435
RR Advisors,2018-02-14,463888120.0,49694950.0,44705260.0,0.09273859112850628
RR Advisors,2018-05-15,515453750.0,27542080.0,24769350.0,0.10959870934177914
RR Advisors,2018-08-14,620412340.0,91797410.0,24573410.0,0.11899928164928525
RR Advisors,2018-11-14,681477910.0,154833250.0,11646540.0,0.08116669448520458
RR Advisors,2019-02-14,628242070.0,77464810.0,58504810.0,0.04667505570510027
RR Advisors,2019-05-15,678271120.0,107306090.0,1407070.0,0.019840356774637035
RR Advisors,2019-08-14,600746380.0,17622350.0,32568860.0,-0.00967512921201529
RR Advisors,2019-11-14,580895820.0,51365790.0,43848360.0,-0.02161478774156006
RR Advisors,2020-02-14,539065850.0,25802040.0,24499990.0,-0.04023482941271583
RR Advisors,2020-05-15,211703810.0,16965930.0,57755970.0,-0.25158422798469127
RR Advisors,2020-08-14,255959560.0,10066880.0,49910490.0,-0.1519966559589118
RR Advisors,2020-11-16,268601660.0,54623150.0,12624080.0,-0.16715576078381028
RR Advisors,2021-02-16,339537400.0,22633560.0,14612260.0,-0.11387532122783339
RR Advisors,2021-05-17,415278940.0,12636390.0,7838000.0,-0.07124569124667664
RR Advisors,2021-08-16,398712940.0,12263530.0,18290960.0,-0.07258658853848385
RR Advisors,2021-11-15,467319920.0,5958820.0,37972270.0,-0.030713578636269417
RR Advisors,2022-02-14,462185900.0,9179880.0,52814760.0,-0.017374513977060958
RR Advisors,2022-05-16,515218810.0,89391100.0,52550320.0,-0.01210647270743785
RR Advisors,2022-08-15,529814950.0,12317490.0,33704120.0,-0.002127141685860913
RR Advisors,2022-11-14,546213170.0,35954880.0,60773210.0,0.007833764310825454
RR Advisors,2023-02-14,557482210.0,6645690.0,31070570.0,0.015387091265155525
RR Advisors,2023-05-15,489566440.0,33714040.0,25424100.0,-0.0017737366383610354
RR Advisors,2023-08-14,496902520.0,3141600.0,40470400.0,0.008051972358341247
RR Advisors,2023-11-14,523104620.0,12025370.0,10366450.0,0.012785621049584845
Lodge Hill Capital,2014-02-14,166610159.73,0.0,0.0,0.1
Lodge Hill Capital,2014-05-15,241634432.68,70302805.3,5204250.0,0.2645097805851195
Lodge Hill Capital,2014-08-14,315086731.77,83875075.25,30076211.12,0.3237850507609689
Lodge Hill Capital,2014-11-14,254897809.6,17111978.0,57474599.6,0.0576440750642601
Lodge Hill Capital,2015-02-17,340781486.12000006,29187150.0,24577578.54,0.3925651522735386
Lodge Hill Capital,2015-05-15,317991381.22,42978979.800000004,49701191.269999996,0.249802829732381
Lodge Hill Capital,2015-08-14,322409712.23,35369894.0,65112955.0,0.29048167791645985
Lodge Hill Capital,2015-11-16,296872999.0,76631066.0,9863980.0,0.04046538704608254
Lodge Hill Capital,2016-02-16,248039871.02,44085208.0,10532441.98,-0.1465513819414818
Lodge Hill Capital,2016-05-16,413468181.64,47469046.0,26151604.0,0.13111755940202516
Lodge Hill Capital,2016-08-15,499321434.74,46147650.0,98721208.0,0.2834231008703794
Lodge Hill Capital,2016-11-14,459832603.88,68747250.0,68276245.0,0.21207217476397364
Lodge Hill Capital,2017-02-14,517259563.0,29394450.0,56178027.0,0.2651120629030235
Lodge Hill Capital,2017-05-15,652004487.0,104038986.0,67007538.0,0.3116586727383726
Lodge Hill Capital,2017-08-14,592545744.09,57160840.0,75512363.91,0.2590255921443036
Lodge Hill Capital,2017-11-14,629741659.1,47894659.0,36856149.9,0.2538204449772454
Lodge Hill Capital,2018-02-14,645109843.0000001,27525900.0,169641667.6,0.31015626132019347
Lodge Hill Capital,2018-05-15,571603428.7,150416125.0,20086700.0,0.1994386029056087
Lodge Hill Capital,2018-08-14,378420400.6,26421250.0,159344625.0,0.15670540806023361
Lodge Hill Capital,2018-11-14,312011654.4,16160645.0,98960460.69999999,0.15779223094091982
Lodge Hill Capital,2019-02-14,283560686.72,49151961.0,62931373.13,0.14564198100905437
Lodge Hill Capital,2019-05-15,259674586.98,20154763.400000002,50375889.800000004,0.14416514633357075
Lodge Hill Capital,2019-08-14,295301985.06999993,18447492.96,61168183.199999996,0.1716736502855185
Lodge Hill Capital,2019-11-14,277043514.91,37150399.7,45898890.18,0.1639736457002451
Lodge Hill Capital,2020-02-14,275463493.21,30689818.6,61872395.6,0.1703139140653218
Lodge Hill Capital,2020-05-15,169763025.63000005,21932477.490000002,26528977.65,0.1316046270010594
Lodge Hill Capital,2020-08-14,236071591.93000004,49072287.7,30263643.4,0.1463906793718456
Lodge Hill Capital,2020-11-16,241956447.38,30421590.0,72681225.0,0.15861863411828225
Lodge Hill Capital,2021-02-16,265596446.62,27192566.46,52107377.449999996,0.1693862473559897
Lodge Hill Capital,2021-05-17,198444444.81,1013549.9999999999,50525054.379999995,0.16217782221807436
Lodge Hill Capital,2021-08-16,253007482.48,14876818.26,41446992.08,0.1795395587580606
Lodge Hill Capital,2021-11-15,267195581.34,43802324.8,24639800.0,0.17619912124913864
Lodge Hill Capital,2022-02-14,327645890.26,31128074.56,28070550.0,0.18541131414812145
Lodge Hill Capital,2022-05-16,163613351.22,9796346.0,59009830.64,0.1595935880339012
Lodge Hill Capital,2022-08-15,310131930.39,44829691.78,22726000.0,0.18239747060865355
Lodge Hill Capital,2022-11-14,282097519.99,50265294.239999995,42623797.4,0.17392758983889484
Lodge Hill Capital,2023-02-14,289340787.59000003,30156470.0,57708844.620000005,0.1778083782123535
Lodge Hill Capital,2023-05-15,234229816.84,27980087.4,42357525.0,0.16923912429910265
Lodge Hill Capital,2023-08-14,255590839.11,25871690.64,86988714.15,0.1804421927081007
Lodge Hill Capital,2023-11-14,255367890.67000002,55420650.0,39181824.39,0.17658186215571572
Contrarian Capital Management,2014-02-14,240061255.01,0.0,0.0,0.1
Contrarian Capital Management,2014-05-15,199848961.81,3160056.31,25884840.759999998,-0.2641614142370835
Contrarian Capital Management,2014-08-14,229930259.04,38659194.9,12200735.25,-0.11860801921158468
Contrarian Capital Management,2014-11-14,313246147.17,1713711.51,1678669.5,0.4159340491260545
Contrarian Capital Management,2015-02-17,304231734.62,4298678.36,16949559.4,0.3066241297844561
Contrarian Capital Management,2015-05-15,245134116.36,877099.51,51986885.01,0.21637268578344035
Contrarian Capital Management,2015-08-14,235086600.16,967624.55,8040051.809999999,0.17544529926483757
Contrarian Capital Management,2015-11-16,236373984.0,8996933.49,5457384.0,0.14723325698340015
Contrarian Capital Management,2016-02-16,150016896.93,5062027.0,6397155.5600000005,-0.061047615758914084
Contrarian Capital Management,2016-05-16,125054756.24,138414.27,20150530.240000002,-0.06720566838229404
Contrarian Capital Management,2016-08-15,133237844.25999999,5342269.03,644605.57,-0.05487531255279381
Contrarian Capital Management,2016-11-14,157277158.75,36253236.63,42096757.22,0.005855277588154234
Contrarian Capital Management,2017-02-14,318495707.66,51501925.449999996,3206348.29,0.16480513939455585
Contrarian Capital Management,2017-05-15,250893293.32,26800023.12,17686482.61,0.05758954180507542
Contrarian Capital Management,2017-08-14,440835074.33000004,28817751.430000003,7729816.6,0.22466496019841542
Contrarian Capital Management,2017-11-14,467092338.18000007,64189281.010000005,6229758.7,0.18191662400750513
Contrarian Capital Management,2018-02-14,676018849.49,49942118.03,23602274.560000002,0.28537507397540146
Contrarian Capital Management,2018-05-15,1049375185.7299998,215940305.81,0.0,0.33794384319269094
Contrarian Capital Management,2018-08-14,1037786065.88,23825864.13,127876524.15999998,0.3428901464562349
Contrarian Capital Management,2018-11-14,952312570.0899999,42542356.51,46473882.85999999,0.2877888359621127
Contrarian Capital Management,2019-02-14,955912670.81,35521496.89,38018843.650000006,0.268971894047583
Contrarian Capital Management,2019-05-15,893694411.0699999,61422618.26,1380002.89,0.2090326815478785
Contrarian Capital Management,2019-08-14,689745510.55,30326678.27,31512712.64,0.1147597179844347
Contrarian Capital Management,2019-11-14,533255298.75,20700661.7,146310584.07,0.09336655377209903
Contrarian Capital Management,2020-02-14,515601223.35,18055426.060000002,42029070.19,0.09095823179100025
Contrarian Capital Management,2020-05-15,159205768.34,49934.979999999996,42805333.11,-0.08781699879219167
Contrarian Capital Management,2020-08-14,212232726.84,1909912.0,5311537.0,-0.043872469791199145
Contrarian Capital Management,2020-11-16,238666719.46,6576447.96,3671092.6999999997,-0.027738059787436247
Contrarian Capital Management,2021-02-16,306080913.93,540000.0,14560822.16,0.015399081741977159
Contrarian Capital Management,2021-05-17,397881244.51,14768146.27,3905130.52,0.04821330312602477
Contrarian Capital Management,2021-08-16,451320213.03999996,31717023.369999997,4320030.6899999995,0.05575401612188347
Contrarian Capital Management,2021-11-15,373219271.33000004,31073366.130000003,15164980.819999998,0.019207997819645356
