hedge_fund,date,市值,加碼,減碼,XIRR
Yacktman Asset Management,2020-08-14,5714245830.539998,113661869.16,859954093.8600001,0.08854526743563118
Yacktman Asset Management,2020-11-16,6426749930.449999,226284970.63000003,81085143.92,0.09334287628292467
Yacktman Asset Management,2021-02-16,7286944692.94,508588167.68,445324668.0299999,0.09988015317051589
Yacktman Asset Management,2021-05-17,8460739088.150001,974885832.99,539572360.5500001,0.10510623582824473
Yacktman Asset Management,2021-08-16,8674810496.580002,400501052.0500001,269742915.38999987,0.10397030406075002
Yacktman Asset Management,2021-11-15,9187751326.929998,272890081.53000003,340780518.6,0.10699557217745041
Yacktman Asset Management,2022-02-14,9413654625.580002,230856739.04000002,265498976.2,0.10718989294660572
Yacktman Asset Management,2022-05-16,8545508896.33,148633181.44,459723316.48,0.10100825801288528
Yacktman Asset Management,2022-08-15,8578613958.269999,163475500.9,177100557.9,0.09977245840675264
Yacktman Asset Management,2022-11-14,9063699948.85,1374990242.46,748052892.4699999,0.09715420756474988
Yacktman Asset Management,2023-02-14,9150339787.21,275807236.51,411072950.9700001,0.09720983128583598
Yacktman Asset Management,2023-05-15,8929120420.439999,283743992.68999994,116534857.69,0.0928815216613238
Yacktman Asset Management,2023-08-14,9459508215.339998,30578565.449999996,137154549.27,0.09593719812748766
Yacktman Asset Management,2023-11-14,8940956835.980001,35253708.21,391001929.7200001,0.09335931002855702
Yacktman Asset Management,2024-01-09,9372911765.310001,0.0,0.0,0.09539281310552045
Donald Smith,2014-02-14,4315197134.06,0.0,0.0,0.0
Donald Smith,2014-05-15,4951074293.889999,162127250.4,219374117.82999998,0.829616602809435
Donald Smith,2014-08-14,5047882389.379999,894188851.72,1130789140.2300003,0.5415849206739624
Donald Smith,2014-11-14,4381414766.07,480445461.37,295656683.79,0.05620602478920945
Donald Smith,2015-02-17,4419307641.69,440218899.2,118512256.64000002,-0.0256406188444504
Donald Smith,2015-05-15,4521160928.730002,165911672.42,145222485.71,-0.005155197713735899
Donald Smith,2015-08-14,3599194814.9900002,97395056.71999998,258807230.51999998,-0.126066370978819
Donald Smith,2015-11-16,3097993586.5299997,188097172.31999996,174082349.17000002,-0.1846555266400364
Donald Smith,2016-02-16,2537277674.579999,234723520.21000004,110210996.30000001,-0.26282721199144116
Donald Smith,2016-05-16,2926439705.1799994,62008118.64999999,238252316.04,-0.16073391323252983
Donald Smith,2016-08-15,2854638706.670001,128010294.72,380230414.75,-0.12550550741872651
Donald Smith,2016-11-14,3044402901.9399996,92068770.75000001,65947355.99000001,-0.09890419385118043
Donald Smith,2017-02-14,3681186365.689999,338821039.59999996,226127887.08,-0.04483546199566308
Donald Smith,2017-05-15,3300918885.8699975,155518084.28000003,290468602.88000005,-0.06131629035075898
Donald Smith,2017-08-14,3632047328.9700003,418206365.02,43784845.80000001,-0.06066291109117464
Donald Smith,2017-11-14,3684216074.399999,95975854.32999998,260615065.3100001,-0.04108847136761093
Donald Smith,2018-02-14,3670414069.3300004,386700425.39000005,390068844.7,-0.03922892727303213
Donald Smith,2018-05-15,3885082223.0,201937802.53999993,348649562.59,-0.015455204167635208
Donald Smith,2018-08-14,3414666294.31,191816588.22,302869081.22,-0.034935142975677236
Donald Smith,2018-11-14,2948450327.9299994,128240973.75999999,96797236.49999997,-0.06266028017470586
Donald Smith,2019-02-14,2774341281.2200003,118889564.59000002,126048254.81,-0.07002263965695381
Donald Smith,2019-05-15,2216807516.5600004,9943225.49,487379554.3900001,-0.07191610908611357
Donald Smith,2019-08-14,2009866752.2899992,46191059.83,211259492.18999997,-0.07197696127181512
Donald Smith,2019-11-14,2028434010.3100002,185253865.03,330890151.21,-0.06029927267182123
Donald Smith,2020-02-14,2033860971.41,61422991.489999995,171525732.20000002,-0.052336782803921414
Donald Smith,2020-05-15,1381487828.4900002,106465577.24,77523199.80000001,-0.09051755018364963
Donald Smith,2020-08-14,1675191185.89,62869145.489999995,269088382.89,-0.05902027436006365
Donald Smith,2020-11-16,1650407824.21,103071747.41000003,260226635.26,-0.050820643515891044
Donald Smith,2021-02-16,1877961430.68,39885861.0,144363470.19000003,-0.034143650077577116
Donald Smith,2021-05-17,1947064614.1899996,83406200.92,263377501.39999995,-0.02292301653727905
Donald Smith,2021-08-16,1805587131.26,85603075.58,52421018.129999995,-0.029645228489220046
Donald Smith,2021-11-15,2068251802.93,102059923.31,56638216.349999994,-0.020369651154148627
Donald Smith,2022-02-14,2178810274.03,201744419.91999996,91147449.05000001,-0.019967141124369515
Donald Smith,2022-05-16,1993744286.85,285118287.79999995,333106299.7300001,-0.0247934108613369
Donald Smith,2022-08-15,2143523977.8799994,209037017.1199999,152221252.79999998,-0.020803368944804432
Donald Smith,2022-11-14,2257525042.3,61775888.750000015,52926130.49,-0.01661604426316819
Donald Smith,2023-02-14,2436625876.72,148203729.67,216622663.06,-0.008024177740698451
Donald Smith,2023-05-15,2304655497.9799995,96346652.98,149507411.21,-0.010388270067179158
Donald Smith,2023-08-14,2543014520.7999997,68023042.00000001,133570314.67000002,-0.0009718133194472731
Donald Smith,2023-11-14,2463849775.2000003,105412355.13999999,121184889.50000001,-0.0027788541509153764
Donald Smith,2024-01-09,2805945827.0299997,0.0,0.0,0.0066285964080972665
Citadel Advisors,2014-02-14,39164576324.180046,0.0,0.0,0.0
Citadel Advisors,2014-05-15,52417733062.13004,26082747995.04,12044773937.220018,-0.07881503093115719
Citadel Advisors,2014-08-14,133037844994.89989,96426755671.88007,18073344922.499985,0.06578507272413368
Citadel Advisors,2014-11-14,741941054632.8097,667931575536.9598,26839609827.929993,-0.47641983259881265
Citadel Advisors,2015-02-17,1266649405610.27,487701615758.55005,14001041631.049994,0.08069526992975451
Citadel Advisors,2015-05-15,1050631922401.5398,34236224530.660004,28750166693.58001,-0.332485459979165
Citadel Advisors,2015-08-14,1493411127071.3015,809731892873.06,38683709556.05002,-0.5576094034633928
Citadel Advisors,2015-11-16,80976292326.2701,37848282505.28997,1030867683549.6703,-0.6423707202995288
Citadel Advisors,2016-02-16,414562538801.66046,392286140152.4697,28826089456.13001,-0.6510380072475689
Citadel Advisors,2016-05-16,489259291236.9809,212341200724.21985,21258251330.820023,-0.668721730337623
Citadel Advisors,2016-08-15,33543525573.890007,18286513756.699974,590292048807.8497,-0.4972549139608469
Citadel Advisors,2016-11-14,121120589308.58984,103752443789.51001,14688380489.479996,-0.4943491853151155
Citadel Advisors,2017-02-14,30458062502.679977,12016672988.930002,102923594786.85007,-0.4779727750641677
Citadel Advisors,2017-05-15,695428848498.3306,677578370033.7,12127055171.96002,-0.47413887883140693
Citadel Advisors,2017-08-14,40456821832.100044,17812969832.840023,546564702334.5697,
Citadel Advisors,2017-11-14,375035631830.16986,347828347796.3899,15608746691.620014,-0.4854068388281449
Citadel Advisors,2018-02-14,654617750219.3777,462744440341.7394,35179604305.500015,-0.6006050596514337
Citadel Advisors,2018-05-15,52922729793.63008,19219610292.709988,94232140305.83003,
Citadel Advisors,2018-08-14,60866734563.62987,25033752964.61998,16574209483.930006,
Citadel Advisors,2018-11-14,56335378030.05011,20049160360.910023,19316519516.749992,-0.9335011327465758
Citadel Advisors,2019-02-14,55914535626.53991,22505297924.63,23036267517.07998,
Citadel Advisors,2019-05-15,55866313692.709984,20781234103.549965,21843217958.43998,
Citadel Advisors,2019-08-14,57093451425.34001,19305770199.089966,17460784955.14998,
Citadel Advisors,2019-11-14,62419377281.16006,21664863595.889988,19483231822.16999,-0.7098644637208144
Citadel Advisors,2020-02-14,67968102322.1101,23713425439.069992,23576202475.89,
Citadel Advisors,2020-05-15,48948781610.27004,20610125741.640015,21827404102.170017,-0.658306300895468
Citadel Advisors,2020-08-14,51155521177.39005,19308947598.020004,27065586697.539997,-0.5997690305351597
Citadel Advisors,2020-11-16,57490225275.010025,22018946174.690083,21266746360.34,
Citadel Advisors,2021-02-16,68199451808.919914,27046780175.21003,26490392804.40998,-0.516350474433008
Citadel Advisors,2021-05-17,65919779137.54005,23898331679.309994,26157296042.520016,
Citadel Advisors,2021-08-16,68407965279.24009,25585632122.949986,25385595763.940002,
Citadel Advisors,2021-11-15,70408365393.07999,26149195325.469963,27690161369.849976,
Citadel Advisors,2022-02-14,63471597703.04999,23435610543.92994,22292563487.68007,-0.4457416761327352
Citadel Advisors,2022-05-16,55007540424.20008,21906033194.789997,20547281865.170036,-0.4478994828317709
Citadel Advisors,2022-08-15,63241283516.40008,26538919890.26002,22326697538.069954,-0.42566067883266384
Citadel Advisors,2022-11-14,69206877090.75014,28481946092.37003,18743406071.870014,
Citadel Advisors,2023-02-14,77488576303.55977,30723379417.260086,25886894328.470016,-0.3960843201587133
Citadel Advisors,2023-05-15,75283771882.69008,31810083998.499966,29668962109.659954,
Citadel Advisors,2023-08-14,74423190144.21991,25885351074.23,31674972067.66001,
Citadel Advisors,2023-11-14,74852213306.0499,30126683718.09002,24925774360.060062,
Citadel Advisors,2024-01-09,81441167930.79004,0.0,0.0,
Chou Associates Management,2014-02-14,150617315.42000002,0.0,0.0,0.0
Chou Associates Management,2014-05-15,126943560.72,125845.5,1714900.0,-0.47431194073708133
Chou Associates Management,2014-08-14,204473116.69,72290933.57000001,0.0,-0.2138308071325207
Chou Associates Management,2014-11-14,219850142.79999998,0.0,4284947.61,0.021722469011139237
Chou Associates Management,2015-02-17,142966423.14,0.0,73108382.69,-0.005141513966130621
Chou Associates Management,2015-05-15,118216049.49,0.0,0.0,-0.11794167804132974
Chou Associates Management,2015-08-14,103129346.71,0.0,0.0,-0.16617331412983455
Chou Associates Management,2015-11-16,87670681.68,2818198.2199999997,0.0,-0.22117959446887855
Chou Associates Management,2016-02-16,68680333.16,1817634.3900000001,1330760.0,-0.2798042924011662
Chou Associates Management,2016-05-16,102852429.71,26543898.220000003,0.0,-0.22713039146975197
Chou Associates Management,2016-08-15,120474802.11,12046100.0,0.0,-0.18516100021359833
Chou Associates Management,2016-11-14,105838433.0,0.0,0.0,-0.21321459234946774
Chou Associates Management,2017-02-14,117473579.63,7995306.6,345900.00000000006,-0.18188098606200617
Chou Associates Management,2017-05-15,117890422.91,5399820.0,1217410.0,-0.17654899716632408
Chou Associates Management,2017-08-14,132506781.04,9814000.0,0.0,-0.15006646090482692
Chou Associates Management,2017-11-14,160214032.85,0.0,16510432.85,-0.05032622320968355
Chou Associates Management,2018-02-14,92302089.25,0.0,70774378.21000001,-0.0422648305336475
Chou Associates Management,2018-05-15,134077511.6,31875000.0,0.0,-0.025639327823354815
Chou Associates Management,2018-08-14,158804868.1,12888049.409999998,305925.60000000003,-0.007693433403442919
Chou Associates Management,2018-11-14,192851116.63,37746804.33,8664299.5,-0.0010767305081201292
Chou Associates Management,2019-02-14,164963807.26999998,438600.0,2618811.14,-0.03303582511441906
Chou Associates Management,2019-05-15,152001998.85999998,0.0,2053000.0,-0.04549164467964458
Chou Associates Management,2019-08-14,126552363.3,0.0,10843200.0,-0.06271002021477316
Chou Associates Management,2019-11-14,117940915.30999997,0.0,22912400.0,-0.04170155664000334
Chou Associates Management,2020-02-14,104938109.18999998,0.0,11078600.0,-0.042493735358592986
Chou Associates Management,2020-05-15,57618270.79,0.0,7355300.0,-0.09484183751271943
Chou Associates Management,2020-08-14,67428653.15,0.0,2658100.0,-0.07437829879647402
Chou Associates Management,2020-11-16,81374061.59,0.0,0.0,-0.05461853506033319
Chou Associates Management,2021-02-16,129398571.24000001,0.0,4597540.13,-0.0005488408681499399
Chou Associates Management,2021-05-17,157711745.49,8927671.17,0.0,0.014784464494468987
Chou Associates Management,2021-08-16,116563067.88,349080.0,26083981.57,0.002652357451979031
Chou Associates Management,2021-11-15,108844838.31000002,0.0,7229270.0,0.002214788989134481
Chou Associates Management,2022-02-14,80744156.05,0.0,29506340.0,0.003230969059400602
Chou Associates Management,2022-05-16,70061791.84,0.0,2334100.0,-0.0031548701239872586
Chou Associates Management,2022-08-15,83032325.26,2423019.4,5511500.0,0.008642508278701314
Chou Associates Management,2022-11-14,61236395.46,0.0,23778380.48,0.00987562626913666
Chou Associates Management,2023-02-14,27354994.71,9250224.53,45003761.5,0.011024696326768104
Chou Associates Management,2023-05-15,21551379.53,4423742.82,0.0,0.004004336078173861
Chou Associates Management,2023-08-14,26726470.92,320416.0,0.0,0.00733679337329779
Chou Associates Management,2023-11-14,23044287.59,0.0,0.0,0.00478853235181506
Chou Associates Management,2024-01-09,25828079.259999998,0.0,0.0,0.00667795591542205
Peconic Partners,2014-02-14,778436388.5500001,0.0,0.0,0.0
Peconic Partners,2014-05-15,745360235.0300001,143144131.70999998,268930124.91,0.5782892983941401
Peconic Partners,2014-08-14,561971448.4499999,68764589.5,236504792.57999998,0.22864977451328602
Peconic Partners,2014-11-14,504924012.76,69079747.82,83977549.77999999,0.07367320243965828
Peconic Partners,2015-02-17,406638775.37,116094608.0,223639048.29,0.07339237616995808
Peconic Partners,2015-05-15,498151567.3,166762921.71999997,66453431.01,0.05104471979941203
Peconic Partners,2015-08-14,478406181.66000015,59117791.7,116699980.84,0.08873964365457326
Peconic Partners,2015-11-16,542589211.05,90240017.6,28682762.6,0.0806090642257502
Peconic Partners,2016-02-16,300623959.45,7531818.12,128013907.35000001,-0.045908938148588166
Peconic Partners,2016-05-16,396085147.67,114777718.66,118740929.27,0.04683547854496125
Peconic Partners,2016-08-15,509037319.76,108406781.91,86697867.1,0.11015029873664943
Peconic Partners,2016-11-14,645251685.5500001,172289726.14000002,58960742.15,0.11603311773138666
Peconic Partners,2017-02-14,658803020.63,173467610.93,176278139.54000002,0.11506982644121153
Peconic Partners,2017-05-15,701289713.17,119081328.55000001,116513429.96,0.12589965835131872
Peconic Partners,2017-08-14,559960709.55,134063406.5,206569164.53,0.08435745439314057
Peconic Partners,2017-11-14,498908412.36,48319797.39,142040742.85999998,0.09371626871948241
Peconic Partners,2018-02-14,396346875.15999997,103432883.18,218265828.81,0.09407365761519784
Peconic Partners,2018-05-15,468867279.57000005,184787170.66000003,117579103.52,0.09269917012675749
Peconic Partners,2018-08-14,487562697.28000003,79187744.12,22427345.919999998,0.07452421320620005
Peconic Partners,2018-11-14,367628866.06000006,31763216.86,156291467.23,0.0729465275247482
Peconic Partners,2019-02-14,434819951.38000005,92228952.77000001,17430284.54,0.06794196075362938
Peconic Partners,2019-05-15,556170728.1899999,163603490.8,72751217.65,0.07572420940669722
Peconic Partners,2019-08-14,517932939.78000003,47314309.76,106005050.74000002,0.07885404135278593
Peconic Partners,2019-11-14,441736177.88,204830223.18,351378212.13,0.09547457227490048
Peconic Partners,2020-02-14,368884477.58000004,74737531.96000001,154971293.78,0.0947463492480727
Peconic Partners,2020-05-15,219186798.27,22921322.71,92856515.85000001,0.07203791078414702
Peconic Partners,2020-08-14,411424743.9700001,106348335.03999999,35003462.849999994,0.10061780998037265
Peconic Partners,2020-11-16,642426786.93,134160132.58999999,40720980.989999995,0.12587648146115132
Peconic Partners,2021-02-16,830110363.03,200100004.54999998,121737423.97,0.14080701362496734
Peconic Partners,2021-05-17,999358395.5200001,133799393.89,147531803.33,0.16252070588866102
Peconic Partners,2021-08-16,1053314900.5500002,109944250.11,55185195.19,0.15767020275835658
Peconic Partners,2021-11-15,1217442482.13,138039213.66,155254631.60999998,0.1736211739711224
Peconic Partners,2022-02-14,1087882117.4800005,85595534.38,79752330.84,0.15393782353224678
Peconic Partners,2022-05-16,1120465222.4199998,116302142.2,120710043.99000001,0.15366518756918457
Peconic Partners,2022-08-15,1544285466.5699997,224784928.38000003,46516060.230000004,0.17291835385762627
Peconic Partners,2022-11-14,1604822234.7400002,227379162.04,134214670.25,0.1648775735923444
Peconic Partners,2023-02-14,1688146728.7900002,94187301.72,75692774.0,0.16503129779894118
Peconic Partners,2023-05-15,1742849540.6499996,120155241.48,114387061.66,0.1638212805297428
Peconic Partners,2023-08-14,1955967939.1200001,163698029.68,189102384.43,0.17555100150367686
Peconic Partners,2023-11-14,1661841651.32,20334986.06,128665410.36999999,0.1580403607273801
Peconic Partners,2024-01-09,1943425708.3,0.0,0.0,0.1735353054758957
RR Advisors,2014-02-14,461033810.0,0.0,0.0,0.0
RR Advisors,2014-05-15,591240850.0,121210080.0,179030550.0,3.003729739736773
RR Advisors,2014-08-14,622689440.0,110077600.0,134263040.0,1.4513760922935977
RR Advisors,2014-11-14,543236110.0,129103760.0,150867950.0,0.636526177601867
RR Advisors,2015-02-17,546025080.0,108452600.0,86947850.0,0.4109281073871189
RR Advisors,2015-05-15,554409520.0,170663740.0,185739300.0,0.36818256587353965
RR Advisors,2015-08-14,476223450.0,126976130.0,109389190.0,0.15603778256854858
RR Advisors,2015-11-16,432217450.0,124865400.0,66096990.0,-0.011538228667836268
RR Advisors,2016-02-16,327045200.0,95202720.0,41224880.0,-0.23999493038160957
RR Advisors,2016-05-16,516584550.0,32155820.0,77996460.0,0.07163679674146144
RR Advisors,2016-08-15,641049860.0,119647600.0,80554130.0,0.13608187219185527
RR Advisors,2016-11-14,741768080.0,188670310.0,117672400.0,0.14238535101991853
RR Advisors,2017-02-14,668082840.0,70640060.0,291857270.0,0.2122045716876853
RR Advisors,2017-05-15,616637810.0,134489820.0,86352650.0,0.14479774371899037
RR Advisors,2017-08-14,584746600.0,73020030.0,62907310.0,0.11276554084192525
RR Advisors,2017-11-14,539199290.0,23617930.0,67476430.0,0.10423872547843142
RR Advisors,2018-02-14,535040620.0,49694950.0,36618760.0,0.09010215394634065
RR Advisors,2018-05-15,581228000.0,40582390.0,39065000.0,0.10414839194748947
RR Advisors,2018-08-14,689935940.0,123419210.0,27047120.0,0.10330297344802046
RR Advisors,2018-11-14,771754190.0,139483650.0,19692640.0,0.08305006138334717
RR Advisors,2019-02-14,705778690.0,85088330.0,54490070.0,0.040862516851031115
RR Advisors,2019-05-15,774686620.0,130708490.0,33844110.0,0.02731707392339521
RR Advisors,2019-08-14,600746380.0,45714340.0,32568860.0,-0.056501358870373504
RR Advisors,2019-11-14,580895820.0,69756990.0,45750160.0,-0.07440193010178817
RR Advisors,2020-02-14,539065850.0,30944360.0,70041750.0,-0.07021037780286862
RR Advisors,2020-05-15,211703810.0,17814930.0,74066770.0,-0.25068814541487794
RR Advisors,2020-08-14,255959560.0,97895070.0,61173180.0,-0.22800717647432298
RR Advisors,2020-11-16,268601660.0,55602350.0,18954680.0,-0.23530331689813938
RR Advisors,2021-02-16,339537400.0,22633560.0,27240920.0,-0.16083002178864547
RR Advisors,2021-05-17,415278940.0,20288910.0,21028570.0,-0.1096097300652268
RR Advisors,2021-08-16,398712940.0,18412560.0,21844640.0,-0.1102271506851599
RR Advisors,2021-11-15,467319920.0,50367830.0,50092270.0,-0.07632941227695257
RR Advisors,2022-02-14,462185900.0,26062990.0,60588640.0,-0.06246619726746046
RR Advisors,2022-05-16,515218810.0,89391100.0,55782610.0,-0.05369807686712318
RR Advisors,2022-08-15,529814950.0,51457370.0,45000390.0,-0.04907050485933043
RR Advisors,2022-11-14,546213170.0,40806720.0,60773210.0,-0.03702208729585421
RR Advisors,2023-02-14,557482210.0,39132460.0,45594330.0,-0.031143933193091885
RR Advisors,2023-05-15,489566440.0,35582840.0,64806080.0,-0.0398171309926294
RR Advisors,2023-08-14,496902520.0,10959060.0,41700220.0,-0.029285516194460338
RR Advisors,2023-11-14,523104620.0,20118740.0,12061060.0,-0.02434443779382851
RR Advisors,2024-01-09,532132950.0,0.0,0.0,-0.021959597712613757
Lodge Hill Capital,2014-02-14,166610159.73,0.0,0.0,0.0
Lodge Hill Capital,2014-05-15,241634432.68,152341516.3,75970253.5,-0.032385105568057994
Lodge Hill Capital,2014-08-14,315086731.77,141310729.25,67895567.12,-0.012838861926448402
Lodge Hill Capital,2014-11-14,254897809.6,112127948.0,181411565.22,0.04323781315065177
Lodge Hill Capital,2015-02-17,340781486.12,184595989.0,101358199.94,0.04251170473019648
Lodge Hill Capital,2015-05-15,317991381.22,131441159.2,154471653.43,0.03282251165269914
Lodge Hill Capital,2015-08-14,322409712.23,179161102.0,177897456.51999998,0.0342613081197669
Lodge Hill Capital,2015-11-16,296872999.0,150470986.0,147152374.8,-0.031578543485112194
Lodge Hill Capital,2016-02-16,248039871.02,109432758.0,115833351.97999999,-0.10770328930148207
Lodge Hill Capital,2016-05-16,413468181.64,187607760.0,72579204.0,-0.011198963526739505
Lodge Hill Capital,2016-08-15,499321434.74,258515324.0,196091670.0,0.02183607756919241
Lodge Hill Capital,2016-11-14,459832603.88,183521250.0,251497376.46,0.05036554916179522
Lodge Hill Capital,2017-02-14,517259563.0,283368210.0,270993842.0,0.0869376093232043
Lodge Hill Capital,2017-05-15,652004487.0,341997214.0,218159408.0,0.08706937741290512
Lodge Hill Capital,2017-08-14,592545744.09,362080870.0,403890053.47,0.06463469674923704
Lodge Hill Capital,2017-11-14,629741659.0999999,196417729.0,200098471.3,0.08472594172919679
Lodge Hill Capital,2018-02-14,645109843.0,365686385.0,384588982.3,0.09649134727283634
Lodge Hill Capital,2018-05-15,571603428.7,196378375.0,272708169.9,0.09050475681932107
Lodge Hill Capital,2018-08-14,378420400.6,171732965.0,360653825.0,0.08269404381348457
Lodge Hill Capital,2018-11-14,312011654.4,151013600.2,204089390.7,0.07324905671179784
Lodge Hill Capital,2019-02-14,283560686.71999997,92093239.24999999,139944453.13,0.07917415429827251
Lodge Hill Capital,2019-05-15,259674586.98000002,43080683.4,76454994.35,0.08083893823252727
Lodge Hill Capital,2019-08-14,295301985.07,134157675.06,101509188.58,0.08002441630628368
Lodge Hill Capital,2019-11-14,277043514.91,76948727.7,147977478.04,0.09681095278700287
Lodge Hill Capital,2020-02-14,275463493.21000004,98640370.2,118086423.66000001,0.10051505699210586
Lodge Hill Capital,2020-05-15,169763025.63000003,69254892.28999999,80354172.95,0.06635660214903959
Lodge Hill Capital,2020-08-14,236071591.93000004,55145787.7,55449448.10000001,0.08786199639083335
Lodge Hill Capital,2020-11-16,241956447.38,79627230.0,107277555.34,0.09631884809824615
Lodge Hill Capital,2021-02-16,265596446.61999997,107920246.46000001,136830726.87,0.10895344109995446
Lodge Hill Capital,2021-05-17,198444444.81,97107282.50999999,224792436.85999998,0.12181097769248411
Lodge Hill Capital,2021-08-16,253007482.48,117687525.76,66164442.08,0.1212050317098495
Lodge Hill Capital,2021-11-15,267195581.34,60873724.8,67224877.66,0.12400088334674547
Lodge Hill Capital,2022-02-14,327645890.26,119319199.02000001,45856250.0,0.11973276234178094
Lodge Hill Capital,2022-05-16,163613351.22,45090096.0,200280433.75,0.11606815254078784
Lodge Hill Capital,2022-08-15,310131930.39,172070941.78,35854300.0,0.11719822740496674
Lodge Hill Capital,2022-11-14,282097519.99000007,50265294.24,70585047.4,0.11408387739113274
Lodge Hill Capital,2023-02-14,289340787.59,91902970.0,114914689.56,0.11816550590437104
Lodge Hill Capital,2023-05-15,234229816.84000003,47256637.4,83464214.5,0.11343371012612101
Lodge Hill Capital,2023-08-14,255590839.11,70873848.64,97954539.15,0.12046934187181066
Lodge Hill Capital,2023-11-14,255367890.67000002,88205450.0,74551292.89,0.11709429187030947
Lodge Hill Capital,2024-01-09,286003883.65999997,0.0,0.0,0.121145186920557
Contrarian Capital Management,2014-02-14,240061255.01000002,0.0,0.0,0.0
Contrarian Capital Management,2014-05-15,199848961.80999997,16731259.209999999,50677466.400000006,-0.10171180091589806
Contrarian Capital Management,2014-08-14,229930259.04,40035162.15,33723697.41,0.1643622307345348
Contrarian Capital Management,2014-11-14,313246147.17,84861599.51,5329435.23,0.1316073033368684
Contrarian Capital Management,2015-02-17,304231734.62000006,32977064.779999997,56462637.4,0.14928929062756613
Contrarian Capital Management,2015-05-15,245134116.36,3331227.97,67206835.39,0.1317107059333112
Contrarian Capital Management,2015-08-14,235086600.16000003,4217348.11,20749296.29,0.12853640419414925
Contrarian Capital Management,2015-11-16,236373984.0,12742988.430000002,13210077.040000001,0.11566955632921387
Contrarian Capital Management,2016-02-16,150016896.92999998,5797808.25,10759067.360000001,-0.07542243030869006
Contrarian Capital Management,2016-05-16,125054756.23999998,4281968.149999999,22734831.88,-0.08363605374491694
Contrarian Capital Management,2016-08-15,129348244.26,31914490.669999998,3223695.8499999996,-0.13262117885001184
Contrarian Capital Management,2016-11-14,129479500.55,41025473.46000001,44808133.11,-0.11403240214442274
Contrarian Capital Management,2017-02-14,277974023.86,130169069.67,6636359.21,-0.05843251180931495
Contrarian Capital Management,2017-05-15,220877231.02,28743614.17,57352041.129999995,-0.09997485390926836
Contrarian Capital Management,2017-08-14,407167634.61,191889078.09,10560528.29,-0.08264160681936782
Contrarian Capital Management,2017-11-14,467092338.18,76088750.27,39166932.72,-0.04125021813335686
Contrarian Capital Management,2018-02-14,676018849.49,156350921.18,25026847.8,0.03939412996704541
Contrarian Capital Management,2018-05-15,1049375185.7299998,283610099.49,6937093.59,0.10320762422839097
Contrarian Capital Management,2018-08-14,1037786065.88,74355719.08999999,129281135.54999998,0.11266915059900552
Contrarian Capital Management,2018-11-14,952312570.0899999,63333449.449999996,48092924.019999996,0.04748539569901327
Contrarian Capital Management,2019-02-14,955912670.81,38350910.45,40291195.29000001,0.04475048013995111
Contrarian Capital Management,2019-05-15,893694411.0699998,61922491.54000001,1647451.7899999998,-0.017516660896375876
